[rosmaster.main][INFO] 2025-12-04 21:21:28,222: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-12-04 21:21:28,222: Starting ROS Master Node
[rosmaster.master][INFO] 2025-12-04 21:21:30,456: +PUB [/xtion/rgb/image_color] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,460: +SUB [/play_motion/feedback] /tuck_arm http://127.0.0.1:34859/
[rosmaster.master][INFO] 2025-12-04 21:21:30,463: +PUB [/xtion/rgb/image_color/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,465: +SERVICE [/xtion/rgb/image_color/theora/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,466: +PUB [/xtion/rgb/image_color/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,470: +PUB [/joy_turbo_decrease/status] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,474: +PUB [/xtion/rgb/image_color/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,475: +PUB [/joy_turbo_decrease/result] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,478: +PUB [/joy_turbo_decrease/feedback] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,484: +SUB [/joy_turbo_decrease/goal] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,491: +SUB [/joy_turbo_decrease/cancel] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,496: +PARAM [/xtion/rgb/image_color/theora/optimize_for] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,499: +PARAM [/xtion/rgb/image_color/theora/target_bitrate] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,504: +PARAM [/xtion/rgb/image_color/theora/quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,506: +PARAM [/xtion/rgb/image_color/theora/keyframe_frequency] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,508: +PARAM [/xtion/rgb/image_color/theora/optimize_for] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,510: +PUB [/joy_turbo_angular_increase/status] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,512: +PARAM [/xtion/rgb/image_color/theora/target_bitrate] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,513: +PUB [/joy_turbo_angular_increase/result] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,513: +PARAM [/xtion/rgb/image_color/theora/quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,515: +PUB [/joy_turbo_angular_increase/feedback] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,517: +PARAM [/xtion/rgb/image_color/theora/keyframe_frequency] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,523: +SUB [/joy_turbo_angular_increase/goal] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,524: +SERVICE [/xtion/rgb/image_proc_rectify_mono/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,526: +PUB [/xtion/rgb/image_proc_rectify_mono/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,528: +SUB [/joy_turbo_angular_increase/cancel] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,528: +PUB [/xtion/rgb/image_proc_rectify_mono/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,531: +PARAM [/xtion/rgb/image_proc_rectify_mono/interpolation] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,535: +PARAM [/xtion/rgb/image_proc_rectify_mono/interpolation] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,538: +PUB [/xtion/rgb/image_rect/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,541: +SERVICE [/xtion/rgb/image_rect/compressedDepth/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,543: +PUB [/joy_turbo_angular_decrease/status] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,545: +PUB [/joy_turbo_angular_decrease/result] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,546: +PUB [/xtion/rgb/image_rect/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,548: +PUB [/joy_turbo_angular_decrease/feedback] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,549: +PUB [/xtion/rgb/image_rect/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,554: +SUB [/joy_turbo_angular_decrease/goal] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,557: +PARAM [/xtion/rgb/image_rect/compressedDepth/format] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,558: +SUB [/joy_turbo_angular_decrease/cancel] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,559: +PARAM [/xtion/rgb/image_rect/compressedDepth/depth_max] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,561: +PARAM [/xtion/rgb/image_rect/compressedDepth/depth_quantization] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,563: +PARAM [/xtion/rgb/image_rect/compressedDepth/png_level] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,564: +PARAM [/xtion/rgb/image_rect/compressedDepth/format] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,566: +PARAM [/xtion/rgb/image_rect/compressedDepth/depth_max] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,566: +PUB [/joy_turbo_reset/status] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,567: +PARAM [/xtion/rgb/image_rect/compressedDepth/depth_quantization] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,568: +PARAM [/xtion/rgb/image_rect/compressedDepth/png_level] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,569: +PUB [/joy_turbo_reset/result] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,570: +PUB [/xtion/rgb/image_rect/compressed] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,571: +SERVICE [/xtion/rgb/image_rect/compressed/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,572: +PUB [/joy_turbo_reset/feedback] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,572: +PUB [/xtion/rgb/image_rect/compressed/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,574: +PUB [/xtion/rgb/image_rect/compressed/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,579: +SUB [/joy_turbo_reset/goal] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,582: +PARAM [/xtion/rgb/image_rect/compressed/format] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,583: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,585: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_progressive] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,586: +SUB [/joy_turbo_reset/cancel] /joystick_relay http://127.0.0.1:33039/
[rosmaster.master][INFO] 2025-12-04 21:21:30,587: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_optimize] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,589: +SERVICE [/move_group/planning_scene_monitor/set_parameters] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,590: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_restart_interval] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,596: +PARAM [/xtion/rgb/image_rect/compressed/png_level] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,597: +PUB [/move_group/planning_scene_monitor/parameter_descriptions] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,599: +PARAM [/xtion/rgb/image_rect/compressed/format] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,602: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,603: +PUB [/move_group/planning_scene_monitor/parameter_updates] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,605: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_progressive] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,607: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_optimize] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,609: +PARAM [/xtion/rgb/image_rect/compressed/jpeg_restart_interval] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,611: +PARAM [/xtion/rgb/image_rect/compressed/png_level] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,612: +PUB [/rosout] /default_controllers_spawner http://127.0.0.1:42907/
[rosmaster.master][INFO] 2025-12-04 21:21:30,613: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,615: +PUB [/xtion/rgb/image_rect] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,617: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene_hz] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,617: +PUB [/xtion/rgb/image_rect/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,619: +PARAM [/move_group/planning_scene_monitor/publish_geometry_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,620: +SERVICE [/xtion/rgb/image_rect/theora/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,623: +SUB [/clock] /default_controllers_spawner http://127.0.0.1:42907/
[rosmaster.master][INFO] 2025-12-04 21:21:30,625: +PARAM [/move_group/planning_scene_monitor/publish_state_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,625: +PUB [/xtion/rgb/image_rect/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,627: +PARAM [/move_group/planning_scene_monitor/publish_transforms_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,629: +SERVICE [/default_controllers_spawner/get_loggers] /default_controllers_spawner http://127.0.0.1:42907/
[rosmaster.master][INFO] 2025-12-04 21:21:30,630: +PUB [/xtion/rgb/image_rect/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,631: +PUB [/move_group/monitored_planning_scene] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,632: +SERVICE [/default_controllers_spawner/set_logger_level] /default_controllers_spawner http://127.0.0.1:42907/
[rosmaster.master][INFO] 2025-12-04 21:21:30,633: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,634: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-04 21:21:30,635: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene_hz] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,638: +PARAM [/xtion/rgb/image_rect/theora/optimize_for] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,640: +PARAM [/move_group/planning_scene_monitor/publish_geometry_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,642: +PARAM [/xtion/rgb/image_rect/theora/target_bitrate] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,643: +PARAM [/move_group/planning_scene_monitor/publish_state_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,643: +PUB [/rosout] /gazebo http://127.0.0.1:39377/
[rosmaster.master][INFO] 2025-12-04 21:21:30,644: +PARAM [/xtion/rgb/image_rect/theora/quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,645: +PARAM [/move_group/planning_scene_monitor/publish_transforms_updates] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:21:30,645: +SERVICE [/gazebo/get_loggers] /gazebo http://127.0.0.1:39377/
[rosmaster.master][INFO] 2025-12-04 21:21:30,646: +PARAM [/xtion/rgb/image_rect/theora/keyframe_frequency] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,647: +SERVICE [/gazebo/set_logger_level] /gazebo http://127.0.0.1:39377/
[rosmaster.master][INFO] 2025-12-04 21:21:30,649: +PARAM [/xtion/rgb/image_rect/theora/optimize_for] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,651: +SUB [/joint_states] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,652: +PARAM [/xtion/rgb/image_rect/theora/target_bitrate] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,654: +PARAM [/xtion/rgb/image_rect/theora/quality] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,654: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/']
[rosmaster.master][INFO] 2025-12-04 21:21:30,656: +PUB [/rosout] /hand_controller_spawner http://127.0.0.1:43639/
[rosmaster.master][INFO] 2025-12-04 21:21:30,658: +PARAM [/xtion/rgb/image_rect/theora/keyframe_frequency] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,661: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:21:30,663: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/']
[rosmaster.master][INFO] 2025-12-04 21:21:30,667: +SUB [/clock] /gazebo http://127.0.0.1:39377/
[rosmaster.master][INFO] 2025-12-04 21:21:30,684: +SUB [/clock] /hand_controller_spawner http://127.0.0.1:43639/
[rosmaster.master][INFO] 2025-12-04 21:21:30,688: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:21:30,688: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/']
[rosmaster.master][INFO] 2025-12-04 21:21:30,690: +SERVICE [/xtion/rgb/image_proc_rectify_color/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,695: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:34167/', 'http://127.0.0.1:34439/', 'http://127.0.0.1:35433/', 'http://127.0.0.1:45743/', 'http://127.0.0.1:40039/', 'http://127.0.0.1:43633/', 'http://127.0.0.1:43579/', 'http://127.0.0.1:46497/', 'http://127.0.0.1:39723/', 'http://127.0.0.1:36943/', 'http://127.0.0.1:40773/', 'http://127.0.0.1:32955/', 'http://127.0.0.1:34361/', 'http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:34859/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:21:30,695: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2025-12-04 21:21:30,695: +SERVICE [/hand_controller_spawner/get_loggers] /hand_controller_spawner http://127.0.0.1:43639/
[rosmaster.master][INFO] 2025-12-04 21:21:30,697: +SUB [/attached_collision_object] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,697: +PUB [/xtion/rgb/image_proc_rectify_color/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,698: +SERVICE [/hand_controller_spawner/set_logger_level] /hand_controller_spawner http://127.0.0.1:43639/
[rosmaster.master][INFO] 2025-12-04 21:21:30,700: +PUB [/xtion/rgb/image_proc_rectify_color/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,703: +CACHEDPARAM [/rosout_disable_topics_generation] by /hand_controller_spawner
[rosmaster.master][INFO] 2025-12-04 21:21:30,705: +SUB [/planning_scene] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,705: +PARAM [/xtion/rgb/image_proc_rectify_color/interpolation] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,708: +PUB [/rosout] /bringup_controllers_spawner_imu http://127.0.0.1:36449/
[rosmaster.master][INFO] 2025-12-04 21:21:30,710: +PARAM [/xtion/rgb/image_proc_rectify_color/interpolation] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:21:30,717: +PUB [/xtion/rgb/image_rect_color/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,719: +SERVICE [/xtion/rgb/image_rect_color/compressedDepth/set_parameters] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,720: +SUB [/collision_object] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,722: +PUB [/xtion/rgb/image_rect_color/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,724: +PUB [/xtion/rgb/image_rect_color/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:21:30,726: +SUB [/clock] /bringup_controllers_spawner_imu http://127.0.0.1:36449/
[rosmaster.master][INFO] 2025-12-04 21:21:30,731: +SUB [/planning_scene_world] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:21:30,733: +SERVICE [/bringup_controllers_spawner_imu/get_loggers] /bringup_controllers_spawner_imu http://127.0.0.1:36449/
[rosmaster.master][INFO] 2025-12-04 21:21:30,734: +PARAM [/xtion/rgb/image_rect_color/compressedDepth/format] by /xtion/rgb/image_proc
